Region,Brott,År,Period,Antal
Stadsdelsområde Rinkeby-Kista (Sthlm),därav misshandel inkl. grov,2023 prel.,Aug,102
Stadsdelsområde Rinkeby-Kista (Sthlm),därav misshandel inkl. grov,2023 prel.,Sep,63
Stadsdelsområde Rinkeby-Kista (Sthlm),därav misshandel inkl. grov,2023 prel.,Okt,71
Stadsdelsområde Rinkeby-Kista (Sthlm),därav misshandel inkl. grov,2023 prel.,Nov,55
Stadsdelsområde Rinkeby-Kista (Sthlm),därav misshandel inkl. grov,2023 prel.,Dec,55
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jan,84
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Feb,89
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Mar,76
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Apr,84
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Maj,452
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jun,70
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jul,80
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Aug,75
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Sep,70
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Okt,110
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Nov,69
Stadsdelsområde Rinkeby-Kista (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Dec,85
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jan,2
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Feb,4
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Mar,4
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Apr,3
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Maj,2
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jun,7
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jul,4
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Aug,3
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Sep,2
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Okt,4
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Nov,3
Stadsdelsområde Rinkeby-Kista (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Dec,4
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Jan,8
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Feb,13
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Mar,11
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Apr,5
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Maj,8
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Jun,14
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Jul,20
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Aug,9
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Sep,5
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Okt,10
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Nov,4
Stadsdelsområde Rinkeby-Kista (Sthlm),6 kap. Sexualbrott,2023 prel.,Dec,11
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Jan,2
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Feb,1
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Mar,0
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Apr,0
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Maj,0
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Jun,1
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Jul,0
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Aug,2
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Sep,0
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Okt,0
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Nov,1
Stadsdelsområde Rinkeby-Kista (Sthlm),7 kap. Brott mot familj,2023 prel.,Dec,0
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jan,86
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Feb,72
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Mar,73
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Apr,123
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Maj,93
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jun,83
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jul,111
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Aug,101
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Sep,105
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Okt,122
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Nov,93
Stadsdelsområde Skarpnäck (Sthlm),3-7 kap. Brott mot person,2023 prel.,Dec,109
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jan,32
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Feb,22
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Mar,18
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Apr,36
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Maj,30
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jun,24
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jul,43
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Aug,42
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Sep,43
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Okt,49
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Nov,29
Stadsdelsområde Skarpnäck (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Dec,31
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Jan,31
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Feb,22
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Mar,18
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Apr,36
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Maj,26
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Jun,20
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Jul,40
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Aug,42
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Sep,40
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Okt,47
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Nov,27
Stadsdelsområde Skarpnäck (Sthlm),därav misshandel inkl. grov,2023 prel.,Dec,30
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jan,52
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Feb,39
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Mar,50
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Apr,76
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Maj,45
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jun,45
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jul,57
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Aug,48
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Sep,54
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Okt,63
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Nov,53
Stadsdelsområde Skarpnäck (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Dec,65
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jan,0
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Feb,1
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Mar,3
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Apr,3
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Maj,2
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jun,4
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jul,1
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Aug,3
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Sep,1
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Okt,2
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Nov,2
Stadsdelsområde Skarpnäck (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Dec,3
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Jan,2
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Feb,10
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Mar,2
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Apr,7
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Maj,15
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Jun,10
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Jul,10
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Aug,7
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Sep,7
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Okt,7
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Nov,9
Stadsdelsområde Skarpnäck (Sthlm),6 kap. Sexualbrott,2023 prel.,Dec,9
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Jan,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Feb,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Mar,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Apr,1
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Maj,1
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Jun,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Jul,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Aug,1
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Sep,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Okt,1
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Nov,0
Stadsdelsområde Skarpnäck (Sthlm),7 kap. Brott mot familj,2023 prel.,Dec,1
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jan,151
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Feb,132
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Mar,88
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Apr,126
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Maj,129
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jun,132
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jul,102
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Aug,144
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Sep,105
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Okt,133
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Nov,102
Stadsdelsområde Skärholmen (Sthlm),3-7 kap. Brott mot person,2023 prel.,Dec,119
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jan,56
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Feb,57
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Mar,34
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Apr,58
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Maj,54
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jun,60
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jul,41
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Aug,65
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Sep,35
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Okt,57
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Nov,31
Stadsdelsområde Skärholmen (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Dec,33
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Jan,56
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Feb,52
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Mar,31
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Apr,52
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Maj,50
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Jun,57
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Jul,39
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Aug,64
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Sep,33
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Okt,56
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Nov,31
Stadsdelsområde Skärholmen (Sthlm),därav misshandel inkl. grov,2023 prel.,Dec,27
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jan,83
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Feb,70
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Mar,46
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Apr,61
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Maj,67
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jun,69
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jul,55
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Aug,65
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Sep,62
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Okt,73
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Nov,54
Stadsdelsområde Skärholmen (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Dec,70
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jan,5
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Feb,0
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Mar,0
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Apr,3
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Maj,3
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jun,1
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Jul,3
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Aug,5
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Sep,2
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Okt,1
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Nov,2
Stadsdelsområde Skärholmen (Sthlm),5 kap. Ärekränkningsbrott,2023 prel.,Dec,1
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Jan,6
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Feb,5
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Mar,7
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Apr,4
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Maj,5
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Jun,2
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Jul,3
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Aug,9
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Sep,6
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Okt,2
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Nov,14
Stadsdelsområde Skärholmen (Sthlm),6 kap. Sexualbrott,2023 prel.,Dec,14
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Jan,1
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Feb,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Mar,1
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Apr,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Maj,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Jun,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Jul,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Aug,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Sep,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Okt,0
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Nov,1
Stadsdelsområde Skärholmen (Sthlm),7 kap. Brott mot familj,2023 prel.,Dec,1
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jan,87
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Feb,139
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Mar,75
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Apr,86
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Maj,83
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jun,83
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Jul,80
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Aug,104
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Sep,122
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Okt,84
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Nov,87
Stadsdelsområde Spånga - Tensta (Sthlm),3-7 kap. Brott mot person,2023 prel.,Dec,108
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jan,31
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Feb,62
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Mar,29
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Apr,38
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Maj,30
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jun,29
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Jul,32
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Aug,41
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Sep,60
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Okt,31
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Nov,26
Stadsdelsområde Spånga - Tensta (Sthlm),3 kap. Brott mot liv och hälsa,2023 prel.,Dec,44
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Jan,27
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Feb,62
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Mar,28
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Apr,37
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Maj,26
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Jun,25
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Jul,29
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Aug,38
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Sep,58
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Okt,29
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Nov,25
Stadsdelsområde Spånga - Tensta (Sthlm),därav misshandel inkl. grov,2023 prel.,Dec,42
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jan,53
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Feb,56
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Mar,40
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Apr,44
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Maj,48
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jun,45
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Jul,34
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Aug,52
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Sep,59
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Okt,52
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Nov,49
Stadsdelsområde Spånga - Tensta (Sthlm),4 kap. Brott mot frihet och frid,2023 prel.,Dec,54
