Region,Year,Crime,Antal_lag_1,Antal_lag_2,Antal_lag_3,Antal_lag_4,Antal_lag_5,Antal_lag_6,Antal_lag_7,Antal_lag_8,Antal_lag_9,Antal_lag_10,Antal_lag_11,Antal_lag_12
9,2023,2,187.0,187.0,187.0,187.0,187.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0
9,2023,2,187.0,187.0,187.0,187.0,187.0,187.0,192.0,192.0,192.0,192.0,192.0,192.0
9,2023,2,187.0,187.0,187.0,187.0,187.0,187.0,187.0,192.0,192.0,192.0,192.0,192.0
9,2023,2,217.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,192.0,192.0,192.0,192.0
9,2023,2,217.0,217.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,192.0,192.0,192.0
9,2023,2,217.0,217.0,217.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,192.0,192.0
9,2023,2,217.0,217.0,217.0,217.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,192.0
9,2023,2,217.0,217.0,217.0,217.0,217.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0
9,2023,2,217.0,217.0,217.0,217.0,217.0,217.0,187.0,187.0,187.0,187.0,187.0,187.0
9,2023,2,217.0,217.0,217.0,217.0,217.0,217.0,217.0,187.0,187.0,187.0,187.0,187.0
9,2023,2,166.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,187.0,187.0,187.0,187.0
9,2023,2,166.0,166.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,187.0,187.0,187.0
9,2023,2,166.0,166.0,166.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,187.0,187.0
9,2023,2,166.0,166.0,166.0,166.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,187.0
9,2023,2,166.0,166.0,166.0,166.0,166.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0
9,2023,2,166.0,166.0,166.0,166.0,166.0,166.0,217.0,217.0,217.0,217.0,217.0,217.0
9,2023,2,166.0,166.0,166.0,166.0,166.0,166.0,166.0,217.0,217.0,217.0,217.0,217.0
9,2023,2,208.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,217.0,217.0,217.0,217.0
9,2023,2,208.0,208.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,217.0,217.0,217.0
9,2023,2,208.0,208.0,208.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,217.0,217.0
9,2023,2,208.0,208.0,208.0,208.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,217.0
9,2023,2,208.0,208.0,208.0,208.0,208.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0
9,2023,2,208.0,208.0,208.0,208.0,208.0,208.0,166.0,166.0,166.0,166.0,166.0,166.0
9,2023,2,208.0,208.0,208.0,208.0,208.0,208.0,208.0,166.0,166.0,166.0,166.0,166.0
9,2023,2,152.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,166.0,166.0,166.0,166.0
9,2023,2,152.0,152.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,166.0,166.0,166.0
9,2023,2,152.0,152.0,152.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,166.0,166.0
9,2023,2,152.0,152.0,152.0,152.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,166.0
9,2023,2,152.0,152.0,152.0,152.0,152.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
9,2023,2,152.0,152.0,152.0,152.0,152.0,152.0,208.0,208.0,208.0,208.0,208.0,208.0
9,2023,2,152.0,152.0,152.0,152.0,152.0,152.0,152.0,208.0,208.0,208.0,208.0,208.0
9,2023,2,214.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,208.0,208.0,208.0,208.0
9,2023,2,214.0,214.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,208.0,208.0,208.0
9,2023,2,214.0,214.0,214.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,208.0,208.0
9,2023,2,214.0,214.0,214.0,214.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,208.0
9,2023,2,214.0,214.0,214.0,214.0,214.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0
9,2023,2,214.0,214.0,214.0,214.0,214.0,214.0,152.0,152.0,152.0,152.0,152.0,152.0
9,2023,2,214.0,214.0,214.0,214.0,214.0,214.0,214.0,152.0,152.0,152.0,152.0,152.0
9,2023,2,162.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,152.0,152.0,152.0,152.0
9,2023,2,162.0,162.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,152.0,152.0,152.0
9,2023,2,162.0,162.0,162.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,152.0,152.0
9,2023,2,162.0,162.0,162.0,162.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,152.0
9,2023,2,162.0,162.0,162.0,162.0,162.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
